the_geom,COMPLEXID,SAFTYPE,SEGMENTID,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
POINT (-74.0022693232516 40.73359011891049),0,N,32229,1,17437,1,0,1,05/14/2009 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,DPR,11307501,0,CHRISTOPHER PARK
POINT (-74.1041680183055 40.608996492698786),2078,X,114843,1,9377,13,5017080,5,05/14/2009 12:00:00 AM +0000,09/25/2019 12:00:00 AM +0000,2,DOE,51207502,9221326,PETRIDES SCHOOL BUILDING B
POINT (-73.8190765314692 40.82256859594129),0,N,93629,2,16374,5,0,2,05/14/2009 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,13,DPR,21251501,0,DEROSA OBOYLE TRIANGLE
POINT (-73.89502688675049 40.88187220448492),0,G,81042,2,16524,9,0,2,05/14/2009 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,DoITT,21169501,0,FORT INDEPENDENCE PLAYGROUND
POINT (-74.07307862518823 40.637098093452245),0,N,16472,1,1002584,7,0,5,09/14/2010 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,6,OTHER,51069001,0,PIER 6
POINT (-73.94406131877362 40.70018131043543),0,,109338,1,9789,8,3399593,3,05/14/2009 12:00:00 AM +0000,07/15/2014 12:00:00 AM +0000,11,EMS,,5159819,FDNY EMS STATION 57
POINT (-73.92065900660805 40.878501215870244),1299,G,186006,2,1007885,1,0,2,08/22/2011 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,21236501,0,SPUYTEN DUYVIL SHOREFRONT PARK
POINT (-74.0107194826811 40.72536921290465),0,N,143832,2,1009585,1,0,1,12/20/2011 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,11261501,0,CANAL PARK
POINT (-74.10353565143379 40.64162730833292),2498,X,13830,1,1018048,5,0,5,01/15/2013 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,3,OTHER,51204532,0,CONNIE GRETZ SECRET GARDEN
POINT (-74.10342160769088 40.641475697790305),2498,,13830,1,1018049,5,0,5,01/15/2013 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,3,OTHER,,0,SOUTH MEADOW STAGE AND FIELD
POINT (-74.06306303555583 40.61480722113475),2718,G,292031,1,1019924,1,0,5,05/01/2013 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,51118502,0,ALICE AUSTIN PARK
POINT (-73.99036544099732 40.583055353236624),0,,161567,2,1021804,8,0,3,08/14/2013 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,,0,CONEY ISLAND BOAT BASIN BASEBALL FIELDS
POINT (-74.13537193837497 40.64100345990088),3400,X,10066,2,1022188,7,5095251,5,09/04/2013 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,51172504,9214996,FABER PARK FIELD HOUSE
POINT (-73.8984668362825 40.844655905467214),0,,78528,1,1024127,14,2009572,2,01/08/2014 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,DOE,,2017150,PS 236 ANNEX
POINT (-73.93628651051995 40.788915366943755),0,N,68432,2,1024794,7,0,1,06/11/2014 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,6,OTHER,11282501,0,PIER 107 CVII
POINT (-73.88064414802128 40.853164300476735),514,X,292683,2,1002335,6,0,2,09/15/2016 12:00:00 AM +0000,03/17/2017 12:00:00 AM +0000,4,OTHER,21545062,0,BRONX ZOO CHILDRENS ZOO
POINT (-73.8410171229065 40.751370748529915),453,X,83989,1,1003686,3,0,4,03/25/2011 12:00:00 AM +0000,03/17/2017 12:00:00 AM +0000,4,OTHER,41323532,0,FLUSHING MEADOWS PITCH & PUTT
POINT (-73.96088329404239 40.8078043999702),521,,166324,2,7502,1,1084464,1,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,9,DoITT,,1050759,COLUMBIA UNIVERSITY ST PAULS CHAPEL
POINT (-73.99518085567306 40.584627388266),3758,G,18834,1,1025748,1,0,3,01/15/2015 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,31255001,0,CALVERT VAUX PARK
POINT (-74.10332830930072 40.64281718115176),2498,X,285126,1,1030410,10,0,5,10/10/2017 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,51204525,0,SNUG HARBOR HERB GARDEN
POINT (-73.94330908849726 40.753589807517145),280,,228449,2,19719,3,4433416,4,09/15/2008 12:00:00 AM +0000,03/25/2014 12:00:00 AM +0000,1,DCP,,5143352,QUEENSBRIDGE SOUTH HOUSES BUILDING 6
POINT (-74.10357232396653 40.642678771396035),2498,X,285120,1,1030412,10,0,5,10/10/2017 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,51204528,0,SNUG HARBOR WHITE GARDEN
POINT (-73.93574824282716 40.769390235786375),0,,67460,2,1032168,4,0,4,07/02/2018 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,4,OTHER,,0,HALLETTS COVE BEACH
POINT (-73.79063627060141 40.70665907122714),0,,60388,2,1034342,9,4542034,4,10/08/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,5169877,DISTRICT 29 PRE-K CENTER JAMAICA AVE
POINT (-73.80768010365475 40.71320616926676),0,,57129,1,1034388,1,4208741,4,10/18/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,231856,GROWING UP GREEN CHARTER SCHOOL II
POINT (-73.92155643986752 40.81536408323136),0,,69950,2,1034431,1,2000819,2,10/24/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,2001742,BRILLA VERITAS CHARTER SCHOOL
POINT (-73.95750544727444 40.71630010732243),0,,35064,2,1034505,3,3062221,3,11/20/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,3079698,UNITY PREPARATORY CHARTER HIGH SCHOOL
POINT (-73.95537906726581 40.74713725062956),0,,36593,2,1034533,1,4542629,4,11/25/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,5163892,THE RIVERVIEW ELEMENTARY SCHOOL LONG ISLAND CITY
POINT (-73.89873997349908 40.844742036813294),0,,78528,1,1034541,9,2009572,2,11/26/2019 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,2017150,LA PENINSULA 175 STREET
POINT (-73.94571751268735 40.7574623583516),279,,9006833,1,19731,3,4433367,4,09/15/2008 12:00:00 AM +0000,03/25/2014 12:00:00 AM +0000,1,DCP,,7295,QUEENSBRIDGE NORTH HOUSES BUILDING 19
POINT (-73.94253094772701 40.79003300617305),0,,68361,2,1035213,2,1089693,1,05/19/2020 12:00:00 AM +0000,07/10/2020 12:00:00 AM +0000,2,OTHER,,1042216,EAST HARLEM SCHOLARS ACADEMY MIDDLE SCHOOL
POINT (-73.9954952063492 40.727899135477884),522,,9009311,2,7183,7,1066869,1,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,2,DoITT,,1010801,NEW YORK UNIVERSITY HAYDEN HALL
POINT (-73.97926443034974 40.74665964392652),0,,34154,2,10149,7,1018520,1,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,2,NYPD,,1021247,STERN COLLEGE FOR WOMEN
POINT (-73.87969214002835 40.87822998254179),0,,80591,1,6025,5,2018096,2,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,3,FDNY,,2030455,BRONX HISTORICAL SOCIETY OFFICE
POINT (-73.99508646411272 40.73349385579909),522,,32615,2,9653,7,1009250,1,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,2,DoITT,,1011770,NEW YORK UNIVERSITY RUBIN RESIDENCE HALL
POINT (-73.96186603868507 40.808160112817816),521,G,144992,2,10354,7,1084472,1,05/14/2009 12:00:00 AM +0000,03/13/2017 12:00:00 AM +0000,2,NYPD,11561501,0,COLUMBIA UNIVERSITY
POINT (-73.89098123913676 40.842509197306),0,N,78786,1,10650,1,2009957,2,05/14/2009 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,2,DOE,20031401,5130873,PS 44 DAVID C FARRAGUT
POINT (-73.91580145845754 40.88707061252947),0,N,73232,1,16540,9,0,2,05/14/2009 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,4,DoITT,21284001,0,SPUYTEN DUYVIL PLAYGROUND
POINT (-73.90520582050515 40.78703745905467),4067,X,268553,1,1029554,4,4546961,4,03/31/2017 12:00:00 AM +0000,01/05/2021 12:00:00 AM +0000,13,OTHER,40002921,0,NRG 154 MW GAS TURB GENRTR 1
POINT (-73.90423242999782 40.78632188003426),4067,X,268553,1,1029555,4,4546955,4,03/31/2017 12:00:00 AM +0000,01/05/2021 12:00:00 AM +0000,13,OTHER,40002922,0,NRG 154 MW GAS TURB GENRTR 3
POINT (-73.85865469872307 40.82910523562834),0,N,86278,1,502,9,0,2,05/14/2009 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,4,DoITT,21298501,0,HAVILAND PLAYGROUND
POINT (-73.90556944721021 40.78741474186392),4067,X,268553,1,1029557,4,4546969,4,03/31/2017 12:00:00 AM +0000,01/05/2021 12:00:00 AM +0000,13,OTHER,40002915,0,NRG 24 MW GAS TURB GENRTR 3
POINT (-73.90745883651365 40.832256088971256),0,N,9003090,2,16546,9,0,2,05/14/2009 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,4,DoITT,21297001,0,MORGAN PLAYGROUND
POINT (-73.90543380565292 40.78726484714097),4067,X,268553,1,1029558,4,4546952,4,03/31/2017 12:00:00 AM +0000,01/05/2021 12:00:00 AM +0000,13,OTHER,40002916,0,NRG 24 MW GAS TURB GENRTR 4
POINT (-73.86967549099609 40.85439136335588),514,X,87445,1,1035452,10,2128315,2,06/29/2020 12:00:00 AM +0000,01/05/2021 12:00:00 AM +0000,4,OTHER,20087602,5197762,BEN ABRAMS PLAYGROUND COMFORT STATION
POINT (-73.85990441873727 40.822425349392034),0,N,85210,2,16854,9,0,2,05/14/2009 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,4,DoITT,21303001,0,SPACE TIME PLAYGROUND
POINT (-73.84511691820732 40.88687304793646),151,X,324433,1,6407,3,2094151,2,05/14/2009 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,1,DCP,23002516,2073529,EDENWALD HOUSES BUILDING 15
POINT (-73.84500224424221 40.88588484009872),151,X,324433,2,6946,3,2094178,2,05/14/2009 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,1,DCP,23002542,2073558,EDENWALD HOUSES BUILDING 41
POINT (-73.8598950644378 40.82329408823225),0,,85320,1,1009704,2,2103869,2,12/28/2011 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,2,DOE,,5128410,SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP
POINT (-73.90142148587117 40.87584307873679),0,,79832,1,1010992,3,2015547,2,02/24/2012 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,2,DOE,,2027200,THE MARIE CURIE SCHOOL FOR MEDICINE NURSING AND HEALTH PROFESSIONS
POINT (-73.95444725222949 40.81548405895109),0,,38527,2,17378,1,1059620,1,05/14/2009 12:00:00 AM +0000,04/16/2018 12:00:00 AM +0000,9,EMS,,1050703,MANHATTAN BAPTIST CHURCH
POINT (-73.93590719502224 40.802195727305104),0,,287474,1,3214,1,1054635,1,05/14/2009 12:00:00 AM +0000,04/16/2018 12:00:00 AM +0000,9,NYPD,,1044956,CHAMBERS MEMORIAL BAPTIST CHURCH
POINT (-74.16565789894018 40.57471285202509),0,,196483,1,16608,3,5090560,5,05/14/2009 12:00:00 AM +0000,04/16/2018 12:00:00 AM +0000,6,NYPD,,5050150,MTA YUKON BUS DEPOT
POINT (-73.90155651326688 40.875895117013506),0,,79838,1,1010993,2,2015547,2,02/24/2012 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,2,DOE,,2027200,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM
POINT (-73.92500386363685 40.80969796882483),0,,9006662,2,1034438,1,2097032,2,10/24/2019 12:00:00 AM +0000,10/25/2019 12:00:00 AM +0000,9,OTHER,,2001274,ST JEROMES CHURCH
POINT (-73.84454093080748 40.88669634404731),151,X,324433,1,6785,3,2094152,2,05/14/2009 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,1,DCP,23002517,5141619,EDENWALD HOUSES BUILDING 16
POINT (-73.90974687994435 40.84894132406913),0,N,72359,1,1011150,1,2098479,2,03/01/2012 12:00:00 AM +0000,06/25/2020 12:00:00 AM +0000,2,DOE,20000301,5130887,PS 236 LANGSTON HUGHES
POINT (-73.844048815866 40.88635887581111),151,X,324434,1,8548,3,2094153,2,05/14/2009 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,1,DCP,23002518,2073531,EDENWALD HOUSES BUILDING 17
POINT (-73.845086552739 40.88613668534401),151,G,324433,1,7910,3,0,2,05/14/2009 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,1,NYCHA,23002501,0,EDENWALD HOUSES
POINT (-74.0049447468046 40.65442321973609),0,,161784,2,1034449,1,3337060,3,10/25/2019 12:00:00 AM +0000,,8,OTHER,,3013908,DOE REGIONAL OFFICE MONITORING & SCHOOL IMPROVEMENT
POINT (-73.78281540637037 40.685352418950124),65,,9000225,1,7116,3,4435292,4,05/14/2009 12:00:00 AM +0000,02/24/2014 12:00:00 AM +0000,1,DCP,,296182,BAISLEY PARK HOUSES BUILDING 9
POINT (-74.00483399414051 40.65434459794583),0,,161784,2,1034450,13,3337060,3,10/25/2019 12:00:00 AM +0000,,2,OTHER,,3013908,HOME INSTRUCTION SCHOOL C/O P371K
POINT (-73.95957997660061 40.66482447784751),0,,324292,2,1013384,2,3034356,3,06/08/2012 12:00:00 AM +0000,01/07/2021 12:00:00 AM +0000,2,DOE,,3041976,EBBETS FIELD MIDDLE SCHOOL
POINT (-73.97822828810199 40.7357016170598),517,,216901,2,8038,2,1083685,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022947,PETER COOPER VILLAGE - 370 FA
POINT (-73.97579542293823 40.73200575483775),519,,164954,2,17141,2,1082853,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022910,STUYVESANT TOWN 622 E 20 624 E 20 626 E 20 628 E 20
POINT (-73.9767183060347 40.732100034726514),519,,118723,2,7201,2,1082858,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022912,STUYVESANT TOWN - 18 SO/ 20 SO
POINT (-73.97765554779626 40.73607861825697),517,,9009448,2,13505,2,1083686,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022948,PETER COOPER VILLAGE - 420 E23
POINT (-73.97849656269281 40.7362090357004),517,,159053,2,7508,2,1083682,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022945,PETER COOPER VILLAGE - 390 FA
POINT (-73.97657241504888 40.730120065248386),519,,118729,1,13066,2,1082766,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022898,"STUYVESANT TOWN - 647, 649, 651, 653, 655 E14"
POINT (-73.97629015877122 40.735517904610816),517,,9009428,2,12491,2,1083692,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022954,PETER COOPER VILLAGE - 510 E23
POINT (-73.97572991414148 40.73609169497326),0,X,9009436,1,1007388,4,1022552,1,08/16/2011 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,13,OTHER,11276503,1022964,ASSER LEVY PUBLIC BATH
POINT (-73.97771340975787 40.68662615969815),0,,28977,2,1017524,3,3059185,3,12/18/2012 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,3,OTHER,,3075138,BAM ROSE CINEMA
POINT (-73.87739369665643 40.59688359184675),0,N,45887,2,6150,5,0,3,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,NOAA,30020701,0,ISLAND CHANNEL
POINT (-73.75835563677974 40.630533242802315),0,N,62324,2,6156,5,0,4,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,NOAA,40016001,0,HEAD OF BAY BASIN
POINT (-74.06140205542313 40.669932563878454),0,,284139,2,6323,11,0,3,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,6,NOAA,,0,NEW JERSEY PIERHEAD SOUTH CHANNEL BUOY 16
POINT (-73.97527898418028 40.73651124490148),0,X,165032,1,1021465,9,0,1,08/01/2013 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,11276504,0,ASSER LEVY PLAYGROUND
POINT (-73.72984073403791 40.75470905994962),0,N,102028,2,1021964,3,4172698,4,08/21/2013 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,41497001,5155731,DOUGLASTON GOLF COURSE
POINT (-73.86079144295701 40.78116574957305),0,N,84466,2,8809,5,0,4,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,NOAA,40011601,0,FLUSHING BAY
POINT (-74.06338519172047 40.66847417835017),0,,284139,,6126,5,0,,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,NOAA,,0,PIERHEAD CHANNEL
POINT (-74.02375278526912 40.75650168932598),0,,305201,,6140,5,0,,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,NOAA,,0,WEEHAWKEN COVE
POINT (-74.06332968593719 40.66718110673896),0,,280619,2,6751,11,0,3,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,6,NOAA,,0,NEW JERSEY PIERHEAD SOUTH CHANNEL LIGHTED BUOY 14
POINT (-73.82382072745392 40.70810887359755),493,X,56227,1,9535,6,0,4,05/14/2009 12:00:00 AM +0000,09/10/2019 12:00:00 AM +0000,12,DCP,45479702,0,MAPLE GROVE CEMETERY POND
POINT (-73.90643935660435 40.863109402814494),3138,G,79625,2,1022084,1,0,2,08/27/2013 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,21214001,0,DEVOE PARK
POINT (-73.81659812215072 40.77472765248334),3398,G,92617,1,1022504,8,0,4,10/02/2013 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,41366001,0,FLUSHING FIELDS
POINT (-73.92998889355174 40.590157149891446),0,,320093,,1002089,6,0,3,08/31/2010 12:00:00 AM +0000,09/12/2019 12:00:00 AM +0000,6,OTHER,,0,RIVIERA MARINA
POINT (-73.94369614648268 40.806297087870966),0,,319848,2,4977,15,1053458,1,05/14/2009 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,2,DoITT,,1043197,ST BENEDICT DAY NURSERY
POINT (-74.16071777218971 40.54387816202007),0,,319649,1,4673,2,5107683,5,05/14/2009 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,5,DoITT,,5085850,THE VILLAGE PRESCHOOL
POINT (-73.92071203859788 40.87136669938767),3598,,72767,1,1024324,1,0,1,01/31/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,INWOOD HILLPARK BASEBALL FIELDS
POINT (-73.91959004709177 40.87265884219367),3598,,238453,2,1024304,1,0,1,01/30/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,INWOOD HILL PARK INDIAN ROAD LAWN
POINT (-73.91887810682042 40.870164623937065),3598,,111278,2,1024355,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK ENTRANCE RAMP W 214 ST & PARK TERRACE W
POINT (-73.91822753465902 40.86965318749255),3598,,72773,1,1024356,5,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,13,OTHER,,0,PARK TERRACE EAST TRAFFIC CIRCLE
POINT (-73.73997562053582 40.6985614904018),4738,G,65186,2,1035810,9,0,4,07/31/2020 12:00:00 AM +0000,,4,OTHER,41493501,0,EAST SPRINGFIELD PLAYGROUND
POINT (-73.98265110633487 40.701509916372586),0,N,9005054,1,1035813,12,0,3,07/31/2020 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,30108301,0,VINEGAR HILL COMMUNITY GARDEN
POINT (-73.91803287786426 40.86946144820884),3598,,72773,2,1024357,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK 9 11 MEMORIAL ROCK
POINT (-73.97562599907577 40.68695199970365),0,,252696,1,1035816,2,0,3,07/31/2020 12:00:00 AM +0000,,13,OTHER,,0,GENERAL EDWARD BIG NED FOWLER MONUMENT
POINT (-73.91939555145214 40.87036328240702),3598,,111276,1,1024359,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK STAIRS BTW W 214 ST & ISHAM ST PARK TERR W TO SEAMAN AVE
POINT (-74.1607402358831 40.54391364699135),0,,319649,1,3854,1,5107683,5,05/14/2009 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,9,NYPD,,5085850,ST ALBANS EPISCOPAL CHURCH
POINT (-73.94354529025425 40.80626415697156),0,,319848,2,12034,6,1053459,1,05/14/2009 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,9,NYPD,,1043198,MAIDS OF MARY COMMUNITY
POINT (-73.91866408683234 40.86898018244268),3598,,72763,1,1024362,5,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,13,OTHER,,0,ISHAM PARK MEMORIAL CIRCLE
POINT (-73.92039323349029 40.86960134279565),3598,,72757,2,1024363,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK ISHAM ST ROCK OUTCROP
POINT (-73.91989853088788 40.86913349518746),3598,,318755,2,1024364,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK ENTRANCE PARK TERRACE WEST NR ISHAM ST
POINT (-73.91946965839588 40.868852814521574),3598,,318755,2,1024365,1,0,1,02/06/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ISHAM PARK ALLEY BTW PARK TERRACE W & BROADWAY
POINT (-73.9197280338566 40.87023755184822),3598,G,111276,1,1024888,1,0,1,07/08/2014 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,11168501,0,ISHAM PARK
POINT (-73.97568512915231 40.73680426841398),0,,34651,2,1029455,1,0,1,03/15/2017 12:00:00 AM +0000,07/31/2020 12:00:00 AM +0000,4,OTHER,,0,ASSER LEVY PARK
POINT (-73.87850969425747 40.87722844087543),3058,X,188251,1,1021705,9,0,2,08/12/2013 12:00:00 AM +0000,10/07/2020 12:00:00 AM +0000,4,OTHER,21211002,0,WILLIAMSBRIDGE OVAL PLAYGROUND
POINT (-73.84233698817931 40.867407428821295),0,,88493,2,13591,4,2054563,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,EMS,,2060400,HOLY ROSARY SCHOOL
POINT (-73.96712014304134 40.701821936930266),513,X,109869,1,1007964,6,3335182,3,08/22/2011 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,7,OTHER,32333852,5126169,STEINER STUDIOS
POINT (-73.99752376434651 40.68992537694668),0,,23803,2,13917,1,3003016,3,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,10,EMS,,3004131,NYU LANGONE COBBLE HILL HOSPITAL
POINT (-73.84230261210256 40.89872579550068),0,,89602,2,10419,6,2087387,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,EMS,,2078927,MT ST MICHAEL ACADEMY SCHOOL
POINT (-73.85428822057493 40.84211016281512),0,,148398,2,10393,4,2097353,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,EMS,,2045071,ST RAYMOND ELEMENTARY SCHOOL
POINT (-73.90595042049496 40.8808313977773),0,,79700,1,13426,16,2083180,2,05/14/2009 12:00:00 AM +0000,12/03/2014 12:00:00 AM +0000,2,EMS,,2095672,ST JOHNS SCHOOL
POINT (-73.93672491901803 40.63449659470179),0,,41806,2,1027188,2,3337361,3,01/06/2016 12:00:00 AM +0000,09/13/2019 12:00:00 AM +0000,7,OTHER,,3268355,GLENWOOD MASON SUPPLY
POINT (-73.96741888426105 40.69830379613826),513,,249186,1,1034250,7,3348094,3,09/13/2019 12:00:00 AM +0000,,2,OTHER,,5189552,FEIRSTEIN GRADUATE SCHOOL OF CINEMA
POINT (-73.87126767750482 40.764929219642305),0,,76830,1,11282,1,4024487,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,28390,PS 127 AEROSPACE SCIENCE MAGNE
POINT (-73.89836467230491 40.707017681050814),0,N,287251,1,789,9,0,4,05/14/2009 12:00:00 AM +0000,08/04/2020 12:00:00 AM +0000,4,DoITT,41344501,0,BENNIGER PLAYGROUND
POINT (-73.92256455617606 40.74117708306574),0,N,66606,1,1533,9,0,4,05/14/2009 12:00:00 AM +0000,08/04/2020 12:00:00 AM +0000,4,DoITT,40078801,0,LCPL THOMAS P NOONAN JR PLAYGROUND
POINT (-73.87763881181577 40.877415940724724),3058,X,188251,1,1021706,8,0,2,08/12/2013 12:00:00 AM +0000,10/07/2020 12:00:00 AM +0000,4,OTHER,21211003,0,WILLIAMSBRIDGE OVAL FIELD
POINT (-74.14555409320276 40.53651009296649),0,N,6231,1,1021766,1,0,5,08/13/2013 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,50043701,0,CRESCENT BEACH PARK
POINT (-73.90379311874798 40.83207833623119),0,,267102,1,11381,1,2094280,2,05/14/2009 12:00:00 AM +0000,05/01/2014 12:00:00 AM +0000,10,EMS,,2007737,BRONX-LEBANON LIFE RECOVERY CENTER
POINT (-74.01152819775791 40.725591339313524),0,X,143833,1,1032449,8,0,1,08/13/2018 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,10040907,0,HUDSON RIVER PARK BASKETBALL COURT CANAL ST
POINT (-73.9961724124359 40.70961166143835),0,N,284668,1,1035421,1,0,1,06/25/2020 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,11210001,0,CATHERINE SLIP MALLS
POINT (-73.92060837048962 40.881049249240704),4783,X,113149,1,1035524,10,2088669,2,07/06/2020 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,21206002,5197800,PAULS PARK COMFORT STATION
POINT (-73.75861587268386 40.67329162426673),0,N,228773,1,1035819,1,0,4,08/02/2020 12:00:00 AM +0000,08/13/2020 12:00:00 AM +0000,4,OTHER,41425001,0,SOUTH GATE MALL
POINT (-74.02627052463626 40.608668480193344),3418,,17118,1,1021265,6,3345749,3,07/24/2013 12:00:00 AM +0000,04/30/2014 12:00:00 AM +0000,8,OTHER,,5152771,FT HAMILTON THRIFT SHOP
POINT (-74.03046800055324 40.607028818902414),3418,X,16827,2,1021270,6,3345719,3,07/24/2013 12:00:00 AM +0000,04/30/2014 12:00:00 AM +0000,8,OTHER,35244012,0,FT HAMILTON HAMILTON BLUFF TOWNHOMES
